gene,condition,protein_change,feature,array_offset,genomic_pos,activation
NPHS1,WT,,5026,17956,35851331,1.890625
NPHS1,WT,,5026,17965,35851322,1.875
NPHS1,WT,,5026,17968,35851319,2.34375
NPHS1,WT,,5026,17977,35851310,2.1875
NPHS1,WT,,5026,17983,35851304,2.609375
NPHS1,WT,,5026,17989,35851298,2.765625
NPHS1,WT,,5026,17995,35851292,2.375
NPHS1,WT,,5026,18007,35851280,2.1875
NPHS1,WT,,5026,18025,35851262,1.453125
NPHS1,WT,,5026,18171,35851116,0.859375
NPHS1,WT,,5026,18197,35851090,1.421875
NPHS1,WT,,5026,18227,35851060,2.28125
NPHS1,WT,,5026,18230,35851057,2.796875
NPHS1,WT,,5026,18233,35851054,2.09375
NPHS1,WT,,5026,18242,35851045,2.671875
NPHS1,WT,,5026,18251,35851036,2.359375
NPHS1,WT,,5026,18254,35851033,3.109375
NPHS1,WT,,5026,18257,35851030,2.75
NPHS1,WT,,5026,18263,35851024,2.609375
NPHS1,WT,,5026,18269,35851018,2.5
NPHS1,WT,,5026,18272,35851015,3.140625
NPHS1,WT,,5026,18281,35851006,1.65625
NPHS1,WT,,5026,18287,35851000,1.765625
NPHS1,WT,,5026,18290,35850997,1.796875
NPHS1,WT,,5026,18293,35850994,1.96875
NPHS1,WT,,5026,18302,35850985,1.984375
NPHS1,WT,,5026,18308,35850979,2.03125
NPHS1,WT,,5026,18329,35850958,1.765625
NPHS1,WT,,5026,18335,35850952,0.890625
NPHS1,WT,,5026,18737,35850550,1.34375
NPHS1,WT,,5026,18740,35850547,1.140625
NPHS1,WT,,5026,18844,35850443,1.984375
NPHS1,WT,,5026,18859,35850428,2.796875
NPHS1,WT,,5026,18868,35850419,2.53125
NPHS1,WT,,5026,18874,35850413,2.59375
NPHS1,WT,,5026,18880,35850407,2.859375
NPHS1,WT,,5026,18883,35850404,2.703125
NPHS1,WT,,5026,18907,35850380,2.421875
NPHS1,WT,,5026,18910,35850377,2.40625
NPHS1,WT,,5026,18913,35850374,3.109375
NPHS1,WT,,5026,18919,35850368,2.6875
NPHS1,WT,,5026,19524,35849763,0.90625
NPHS1,WT,,5026,19599,35849688,0.75
NPHS1,WT,,5026,19605,35849682,2.46875
NPHS1,WT,,5026,19635,35849652,1.65625
NPHS1,WT,,5026,19653,35849634,3.078125
NPHS1,WT,,5026,19671,35849616,2.765625
NPHS1,WT,,5026,19677,35849610,2.140625
NPHS1,WT,,5026,19680,35849607,1.796875
NPHS1,WT,,5026,19692,35849595,2.5
NPHS1,WT,,5026,19698,35849589,2.109375
NPHS1,WT,,5026,19701,35849586,2.640625
NPHS1,WT,,5026,19713,35849574,3.328125
NPHS1,WT,,5026,19725,35849562,2.234375
NPHS1,WT,,5026,19731,35849556,1.984375
NPHS1,WT,,5026,19932,35849355,1.578125
NPHS1,WT,,5026,19941,35849346,2.1875
NPHS1,WT,,5026,19947,35849340,1.21875
NPHS1,WT,,5026,19956,35849331,1.875
NPHS1,WT,,5026,19962,35849325,2.046875
NPHS1,WT,,5026,19965,35849322,2.515625
NPHS1,WT,,5026,19968,35849319,2.265625
NPHS1,WT,,5026,19974,35849313,2.359375
NPHS1,WT,,5026,19980,35849307,2.296875
NPHS1,WT,,5026,19983,35849304,2.5
NPHS1,WT,,5026,19995,35849292,1.921875
NPHS1,WT,,5026,20007,35849280,1.375
NPHS1,WT,,5026,20010,35849277,1.484375
NPHS1,WT,,5026,20016,35849271,1.890625
NPHS1,WT,,5026,20019,35849268,0.859375
NPHS1,WT,,5026,20031,35849256,2.28125
NPHS1,WT,,5026,20052,35849235,1.609375
NPHS1,WT,,5026,20067,35849220,0.703125
NPHS1,WT,,5026,20143,35849144,2.734375
NPHS1,WT,,5026,20152,35849135,2.71875
NPHS1,WT,,5026,20161,35849126,2.125
NPHS1,WT,,5026,20167,35849120,2.0
NPHS1,WT,,5026,20173,35849114,2.75
NPHS1,WT,,5026,20185,35849102,2.59375
NPHS1,WT,,5026,20188,35849099,2.640625
NPHS1,WT,,5026,20191,35849096,2.53125
NPHS1,WT,,5026,20200,35849087,2.125
NPHS1,WT,,5026,20206,35849081,2.203125
NPHS1,WT,,5026,20215,35849072,1.9375
NPHS1,WT,,5026,20224,35849063,2.40625
NPHS1,WT,,5026,20227,35849060,1.609375
NPHS1,WT,,5026,20233,35849054,2.171875
NPHS1,WT,,5026,20236,35849051,1.765625
NPHS1,WT,,5026,20251,35849036,1.59375
NPHS1,WT,,5026,20254,35849033,2.0
NPHS1,WT,,5026,20266,35849021,2.109375
NPHS1,WT,,5026,20272,35849015,1.796875
NPHS1,WT,,5026,20275,35849012,2.375
NPHS1,WT,,5026,20284,35849003,2.140625
NPHS1,WT,,5026,20290,35848997,2.046875
NPHS1,WT,,5026,20305,35848982,2.015625
NPHS1,WT,,5026,20504,35848783,1.765625
NPHS1,WT,,5026,20519,35848768,1.9375
NPHS1,WT,,5026,20525,35848762,1.90625
NPHS1,WT,,5026,20537,35848750,1.671875
NPHS1,WT,,5026,20549,35848738,2.171875
NPHS1,WT,,5026,20564,35848723,1.640625
NPHS1,WT,,5026,20588,35848699,2.1875
NPHS1,WT,,5026,20609,35848678,1.890625
NPHS1,WT,,5026,20633,35848654,1.890625
NPHS1,WT,,5026,20636,35848651,1.984375
NPHS1,WT,,5026,20642,35848645,1.953125
NPHS1,WT,,5026,20648,35848639,2.390625
NPHS1,WT,,5026,20651,35848636,2.34375
NPHS1,WT,,5026,20660,35848627,2.0625
NPHS1,WT,,5026,20666,35848621,1.671875
NPHS1,WT,,5026,20675,35848612,1.484375
NPHS1,WT,,5026,20890,35848397,2.421875
NPHS1,WT,,5026,20899,35848388,3.265625
NPHS1,WT,,5026,20902,35848385,3.953125
NPHS1,WT,,5026,20935,35848352,2.75
NPHS1,WT,,5026,20944,35848343,3.265625
NPHS1,WT,,5026,20947,35848340,2.859375
NPHS1,WT,,5026,20953,35848334,1.46875
NPHS1,WT,,5026,20971,35848316,1.578125
NPHS1,WT,,5026,20974,35848313,1.828125
NPHS1,WT,,5026,20983,35848304,2.0
NPHS1,WT,,5026,20986,35848301,2.4375
NPHS1,WT,,5026,20998,35848289,2.765625
NPHS1,WT,,5026,21028,35848259,2.203125
NPHS1,WT,,5026,21127,35848160,2.3125
NPHS1,WT,,5026,21145,35848142,1.609375
NPHS1,WT,,5026,21148,35848139,2.25
NPHS1,WT,,5026,21157,35848130,1.78125
NPHS1,WT,,5026,21160,35848127,2.234375
NPHS1,WT,,5026,21175,35848112,2.46875
NPHS1,WT,,5026,21178,35848109,2.25
NPHS1,WT,,5026,21187,35848100,2.734375
NPHS1,WT,,5026,21196,35848091,1.671875
NPHS1,WT,,5026,21205,35848082,1.75
NPHS1,WT,,5026,21211,35848076,2.34375
NPHS1,WT,,5026,21214,35848073,1.609375
NPHS1,WT,,5026,21223,35848064,1.5625
NPHS1,WT,,5026,21247,35848040,1.78125
NPHS1,WT,,5026,21250,35848037,2.0625
NPHS1,WT,,5026,21253,35848034,1.359375
NPHS1,WT,,5026,21262,35848025,1.640625
NPHS1,WT,,5026,22751,35846536,0.6953125
NPHS1,WT,,5026,22812,35846475,1.03125
NPHS1,WT,,5026,22875,35846412,0.875
NPHS1,WT,,5026,22882,35846405,1.25
NPHS1,WT,,5026,22945,35846342,2.296875
NPHS1,WT,,5026,22948,35846339,1.8125
NPHS1,WT,,5026,22951,35846336,2.21875
NPHS1,WT,,5026,22954,35846333,2.265625
NPHS1,WT,,5026,22957,35846330,2.453125
NPHS1,WT,,5026,22960,35846327,2.0
NPHS1,WT,,5026,22966,35846321,2.375
NPHS1,WT,,5026,22987,35846300,2.53125
NPHS1,WT,,5026,22996,35846291,1.5625
NPHS1,WT,,5026,23002,35846285,1.90625
NPHS1,WT,,5026,23005,35846282,1.640625
NPHS1,WT,,5026,23016,35846271,1.46875
NPHS1,WT,,5026,23019,35846268,2.734375
NPHS1,WT,,5026,23025,35846262,1.953125
NPHS1,WT,,5026,23028,35846259,1.65625
NPHS1,WT,,5026,23093,35846194,1.28125
NPHS1,WT,,5026,23105,35846182,3.234375
NPHS1,WT,,5026,23111,35846176,2.640625
NPHS1,WT,,5026,23129,35846158,3.046875
NPHS1,WT,,5026,23141,35846146,2.921875
NPHS1,WT,,5026,23150,35846137,2.59375
NPHS1,WT,,5026,23156,35846131,3.578125
NPHS1,WT,,5026,23159,35846128,3.296875
NPHS1,WT,,5026,23168,35846119,2.546875
NPHS1,WT,,5026,23186,35846101,3.171875
NPHS1,WT,,5026,23192,35846095,2.859375
NPHS1,WT,,5026,23198,35846089,2.578125
NPHS1,WT,,5026,23204,35846083,2.09375
NPHS1,WT,,5026,23213,35846074,2.640625
NPHS1,WT,,5026,23222,35846065,2.234375
NPHS1,WT,,5026,23240,35846047,1.34375
NPHS1,WT,,5026,23243,35846044,2.203125
NPHS1,WT,,5026,23255,35846032,1.671875
NPHS1,WT,,5026,23270,35846017,2.078125
NPHS1,WT,,5026,23273,35846014,2.0625
