gene,condition,protein_change,feature,array_offset,genomic_pos,activation
TPM1,WT,,5026,123,63042253,0.765625
TPM1,WT,,5026,126,63042256,0.6796875
TPM1,WT,,5026,703,63042833,1.40625
TPM1,WT,,5026,706,63042836,1.578125
TPM1,WT,,5026,739,63042869,1.359375
TPM1,WT,,5026,745,63042875,1.390625
TPM1,WT,,5026,751,63042881,1.4375
TPM1,WT,,5026,757,63042887,1.140625
TPM1,WT,,5026,763,63042893,1.203125
TPM1,WT,,5026,766,63042896,1.421875
TPM1,WT,,5026,772,63042902,1.625
TPM1,WT,,5026,775,63042905,1.453125
TPM1,WT,,5026,778,63042908,1.546875
TPM1,WT,,5026,781,63042911,1.546875
TPM1,WT,,5026,790,63042920,1.3125
TPM1,WT,,5026,793,63042923,1.9375
TPM1,WT,,5026,796,63042926,1.609375
TPM1,WT,,5026,799,63042929,1.0625
TPM1,WT,,5026,814,63042944,1.078125
TPM1,WT,,5026,1579,63043709,2.046875
TPM1,WT,,5026,1582,63043712,2.203125
TPM1,WT,,5026,1585,63043715,2.703125
TPM1,WT,,5026,1591,63043721,2.390625
TPM1,WT,,5026,1594,63043724,2.328125
TPM1,WT,,5026,1600,63043730,2.0625
TPM1,WT,,5026,1615,63043745,2.375
TPM1,WT,,5026,1621,63043751,2.578125
TPM1,WT,,5026,1624,63043754,2.0
TPM1,WT,,5026,1627,63043757,2.390625
TPM1,WT,,5026,1633,63043763,1.734375
TPM1,WT,,5026,1639,63043769,1.765625
TPM1,WT,,5026,1645,63043775,2.0
TPM1,WT,,5026,1648,63043778,2.171875
TPM1,WT,,5026,1660,63043790,2.21875
TPM1,WT,,5026,1663,63043793,1.875
TPM1,WT,,5026,1666,63043796,1.859375
TPM1,WT,,5026,1678,63043808,2.046875
TPM1,WT,,5026,1681,63043811,2.390625
TPM1,WT,,5026,1684,63043814,1.953125
TPM1,WT,,5026,1687,63043817,1.1875
TPM1,WT,,5026,1690,63043820,1.265625
TPM1,WT,,5026,1693,63043823,1.515625
TPM1,WT,,5026,1696,63043826,1.953125
TPM1,WT,,5026,1702,63043832,0.71875
TPM1,WT,,5026,1900,63044030,1.515625
TPM1,WT,,5026,1903,63044033,2.09375
TPM1,WT,,5026,1906,63044036,2.234375
TPM1,WT,,5026,1912,63044042,2.046875
TPM1,WT,,5026,1936,63044066,1.53125
TPM1,WT,,5026,1942,63044072,2.203125
TPM1,WT,,5026,1945,63044075,1.875
TPM1,WT,,5026,1948,63044078,1.4375
TPM1,WT,,5026,1954,63044084,1.828125
TPM1,WT,,5026,1966,63044096,1.5
TPM1,WT,,5026,1969,63044099,2.25
TPM1,WT,,5026,1978,63044108,1.953125
TPM1,WT,,5026,1981,63044111,1.84375
TPM1,WT,,5026,1987,63044117,2.171875
TPM1,WT,,5026,1996,63044126,1.921875
TPM1,WT,,5026,2002,63044132,1.15625
TPM1,WT,,5026,2005,63044135,1.296875
TPM1,WT,,5026,2014,63044144,1.09375
TPM1,WT,,5026,2020,63044150,1.03125
TPM1,WT,,5026,3798,63045928,0.984375
TPM1,WT,,5026,4609,63046739,1.078125
TPM1,WT,,5026,4682,63046812,0.78125
TPM1,WT,,5026,5213,63047343,0.78125
TPM1,WT,,5026,6467,63048597,1.25
TPM1,WT,,5026,6470,63048600,1.515625
TPM1,WT,,5026,6473,63048603,1.625
TPM1,WT,,5026,6500,63048630,1.6875
TPM1,WT,,5026,6506,63048636,1.921875
TPM1,WT,,5026,6509,63048639,1.765625
TPM1,WT,,5026,6512,63048642,1.421875
TPM1,WT,,5026,6515,63048645,1.65625
TPM1,WT,,5026,6518,63048648,1.015625
TPM1,WT,,5026,6521,63048651,1.28125
TPM1,WT,,5026,6527,63048657,1.234375
TPM1,WT,,5026,6530,63048660,1.171875
TPM1,WT,,5026,6545,63048675,2.171875
TPM1,WT,,5026,6551,63048681,1.578125
TPM1,WT,,5026,6557,63048687,1.734375
TPM1,WT,,5026,6572,63048702,1.578125
TPM1,WT,,5026,6578,63048708,1.40625
TPM1,WT,,5026,7224,63049354,1.640625
TPM1,WT,,5026,7230,63049360,1.53125
TPM1,WT,,5026,7351,63049481,1.0
TPM1,WT,,5026,7357,63049487,1.78125
TPM1,WT,,5026,7372,63049502,1.171875
TPM1,WT,,5026,7378,63049508,1.984375
TPM1,WT,,5026,7387,63049517,1.15625
TPM1,WT,,5026,7702,63049832,0.9375
TPM1,WT,,5026,7705,63049835,0.9375
TPM1,WT,,5026,7711,63049841,1.890625
TPM1,WT,,5026,7717,63049847,1.15625
TPM1,WT,,5026,8302,63050432,0.671875
TPM1,WT,,5026,9265,63051395,1.1875
TPM1,WT,,5026,9286,63051416,0.6640625
TPM1,WT,,5026,10530,63052660,1.125
TPM1,WT,,5026,10572,63052702,0.7109375
TPM1,WT,,5026,11980,63054110,1.59375
TPM1,WT,,5026,12559,63054689,1.03125
TPM1,WT,,5026,12565,63054695,0.7578125
TPM1,WT,,5026,12689,63054819,0.8125
TPM1,WT,,5026,12797,63054927,0.828125
TPM1,WT,,5026,13071,63055201,0.890625
TPM1,WT,,5026,13074,63055204,2.484375
TPM1,WT,,5026,13760,63055890,1.546875
TPM1,WT,,5026,13851,63055981,2.46875
TPM1,WT,,5026,13857,63055987,0.984375
TPM1,WT,,5026,14855,63056985,0.984375
TPM1,WT,,5026,14858,63056988,2.046875
TPM1,WT,,5026,14861,63056991,3.859375
TPM1,WT,,5026,14864,63056994,4.1875
TPM1,WT,,5026,14867,63056997,2.6875
TPM1,WT,,5026,14870,63057000,2.25
TPM1,WT,,5026,14897,63057027,1.828125
TPM1,WT,,5026,14900,63057030,1.21875
TPM1,WT,,5026,14903,63057033,1.609375
TPM1,WT,,5026,14906,63057036,1.578125
TPM1,WT,,5026,14912,63057042,1.453125
TPM1,WT,,5026,14918,63057048,1.078125
TPM1,WT,,5026,14924,63057054,1.28125
TPM1,WT,,5026,14933,63057063,1.53125
TPM1,WT,,5026,14939,63057069,1.296875
TPM1,WT,,5026,14954,63057084,1.546875
TPM1,WT,,5026,14957,63057087,1.21875
TPM1,WT,,5026,14960,63057090,1.09375
TPM1,WT,,5026,14963,63057093,0.9375
TPM1,WT,,5026,14969,63057099,1.125
TPM1,WT,,5026,14972,63057102,1.3125
TPM1,WT,,5026,14975,63057105,1.5
TPM1,WT,,5026,14978,63057108,0.875
TPM1,WT,,5026,14984,63057114,1.140625
TPM1,WT,,5026,16918,63059048,0.6640625
TPM1,WT,,5026,16980,63059110,0.6484375
TPM1,WT,,5026,17278,63059408,0.671875
TPM1,WT,,5026,17434,63059564,2.078125
TPM1,WT,,5026,17443,63059573,1.890625
TPM1,WT,,5026,17449,63059579,1.921875
TPM1,WT,,5026,17458,63059588,1.65625
TPM1,WT,,5026,17467,63059597,2.265625
TPM1,WT,,5026,17470,63059600,1.9375
TPM1,WT,,5026,17473,63059603,1.9375
TPM1,WT,,5026,17482,63059612,1.59375
TPM1,WT,,5026,17491,63059621,1.9375
TPM1,WT,,5026,17506,63059636,2.0
TPM1,WT,,5026,17509,63059639,1.546875
TPM1,WT,,5026,17521,63059651,1.765625
TPM1,WT,,5026,17524,63059654,1.90625
TPM1,WT,,5026,17527,63059657,1.21875
TPM1,WT,,5026,17530,63059660,1.171875
TPM1,WT,,5026,17533,63059663,1.234375
TPM1,WT,,5026,17545,63059675,1.625
TPM1,WT,,5026,17548,63059678,1.1875
TPM1,WT,,5026,18354,63060484,1.328125
TPM1,WT,,5026,18739,63060869,1.125
TPM1,WT,,5026,18742,63060872,1.609375
TPM1,WT,,5026,18754,63060884,2.28125
TPM1,WT,,5026,18763,63060893,2.265625
TPM1,WT,,5026,18769,63060899,1.40625
TPM1,WT,,5026,18775,63060905,2.40625
TPM1,WT,,5026,18781,63060911,1.90625
TPM1,WT,,5026,18784,63060914,1.40625
TPM1,WT,,5026,18787,63060917,1.40625
TPM1,WT,,5026,18793,63060923,0.875
TPM1,WT,,5026,18796,63060926,1.96875
TPM1,WT,,5026,18805,63060935,1.390625
TPM1,WT,,5026,18808,63060938,1.390625
TPM1,WT,,5026,19072,63061202,0.765625
TPM1,WT,,5026,19084,63061214,1.25
TPM1,WT,,5026,19087,63061217,1.25
TPM1,WT,,5026,19105,63061235,1.921875
TPM1,WT,,5026,19120,63061250,1.796875
TPM1,WT,,5026,19129,63061259,1.640625
TPM1,WT,,5026,19132,63061262,1.75
TPM1,WT,,5026,19135,63061265,2.09375
TPM1,WT,,5026,19138,63061268,2.09375
TPM1,WT,,5026,19144,63061274,1.625
TPM1,WT,,5026,19380,63061510,0.7578125
TPM1,WT,,5026,19590,63061720,1.046875
TPM1,WT,,5026,19593,63061723,2.328125
TPM1,WT,,5026,19599,63061729,1.84375
TPM1,WT,,5026,19602,63061732,1.96875
TPM1,WT,,5026,19605,63061735,2.4375
TPM1,WT,,5026,19617,63061747,2.203125
TPM1,WT,,5026,19641,63061771,1.96875
TPM1,WT,,5026,19644,63061774,1.15625
TPM1,WT,,5026,19650,63061780,1.28125
TPM1,WT,,5026,19653,63061783,1.34375
TPM1,WT,,5026,19659,63061789,0.65625
TPM1,WT,,5026,20097,63062227,2.625
TPM1,WT,,5026,20100,63062230,1.703125
TPM1,WT,,5026,20109,63062239,1.9375
TPM1,WT,,5026,20112,63062242,1.984375
TPM1,WT,,5026,20115,63062245,1.609375
TPM1,WT,,5026,20124,63062254,1.4375
TPM1,WT,,5026,20133,63062263,1.75
TPM1,WT,,5026,20145,63062275,1.921875
TPM1,WT,,5026,20148,63062278,1.109375
TPM1,WT,,5026,20351,63062481,1.703125
TPM1,WT,,5026,20446,63062576,0.96875
TPM1,WT,,5026,20449,63062579,1.65625
TPM1,WT,,5026,20458,63062588,2.109375
TPM1,WT,,5026,20461,63062591,2.28125
TPM1,WT,,5026,20467,63062597,1.96875
TPM1,WT,,5026,20470,63062600,2.15625
TPM1,WT,,5026,20479,63062609,1.609375
TPM1,WT,,5026,20491,63062621,1.71875
TPM1,WT,,5026,20503,63062633,1.421875
TPM1,WT,,5026,20506,63062636,1.71875
TPM1,WT,,5026,20512,63062642,2.109375
TPM1,WT,,5026,20515,63062645,0.7109375
TPM1,WT,,5026,20841,63062971,1.296875
TPM1,WT,,5026,20895,63063025,1.09375
TPM1,WT,,5026,20898,63063028,1.3125
TPM1,WT,,5026,20991,63063121,0.6796875
TPM1,WT,,5026,21072,63063202,0.796875
TPM1,WT,,5026,21084,63063214,1.1875
TPM1,WT,,5026,21087,63063217,0.765625
TPM1,WT,,5026,21532,63063662,1.484375
TPM1,WT,,5026,21538,63063668,0.953125
TPM1,WT,,5026,21541,63063671,1.09375
TPM1,WT,,5026,21933,63064063,1.5
TPM1,WT,,5026,21936,63064066,1.671875
TPM1,WT,,5026,21945,63064075,1.828125
TPM1,WT,,5026,21966,63064096,1.296875
TPM1,WT,,5026,21975,63064105,1.9375
TPM1,WT,,5026,21978,63064108,2.484375
TPM1,WT,,5026,21984,63064114,1.59375
TPM1,WT,,5026,21990,63064120,1.734375
TPM1,WT,,5026,21999,63064129,1.734375
TPM1,WT,,5026,23259,63065389,0.828125
TPM1,WT,,5026,24566,63066696,0.734375
TPM1,WT,,5026,25033,63067163,0.796875
TPM1,WT,,5026,26620,63068750,0.796875
TPM1,WT,,5026,27760,63069890,1.53125
TPM1,WT,,5026,27784,63069914,2.1875
TPM1,WT,,5026,27796,63069926,2.140625
TPM1,WT,,5026,27805,63069935,1.484375
TPM1,WT,,5026,27808,63069938,1.34375
TPM1,WT,,5026,28776,63070906,0.984375
TPM1,WT,,5026,28965,63071095,1.15625
TPM1,WT,,5026,28968,63071098,1.21875
TPM1,WT,,5026,28974,63071104,1.9375
TPM1,WT,,5026,28980,63071110,2.125
TPM1,WT,,5026,28983,63071113,2.53125
TPM1,WT,,5026,29010,63071140,2.03125
TPM1,WT,,5026,29025,63071155,1.6875
