gene,condition,protein_change,feature,array_offset,genomic_pos,activation
DMPK,WT,,5026,481,45782313,2.21875
DMPK,WT,,5026,487,45782307,2.59375
DMPK,WT,,5026,493,45782301,2.703125
DMPK,WT,,5026,502,45782292,2.703125
DMPK,WT,,5026,508,45782286,2.921875
DMPK,WT,,5026,520,45782274,2.4375
DMPK,WT,,5026,532,45782262,2.484375
DMPK,WT,,5026,535,45782259,2.40625
DMPK,WT,,5026,544,45782250,2.4375
DMPK,WT,,5026,550,45782244,2.609375
DMPK,WT,,5026,553,45782241,2.265625
DMPK,WT,,5026,559,45782235,2.3125
DMPK,WT,,5026,565,45782229,2.453125
DMPK,WT,,5026,571,45782223,3.015625
DMPK,WT,,5026,580,45782214,2.015625
DMPK,WT,,5026,583,45782211,2.015625
DMPK,WT,,5026,586,45782208,2.453125
DMPK,WT,,5026,601,45782193,1.125
DMPK,WT,,5026,604,45782190,1.046875
DMPK,WT,,5026,634,45782160,1.203125
DMPK,WT,,5026,1237,45781557,1.09375
DMPK,WT,,5026,1523,45781271,1.59375
DMPK,WT,,5026,1670,45781124,0.953125
DMPK,WT,,5026,1676,45781118,1.03125
DMPK,WT,,5026,1806,45780988,1.6875
DMPK,WT,,5026,1809,45780985,0.8125
DMPK,WT,,5026,1812,45780982,1.59375
DMPK,WT,,5026,2011,45780783,1.171875
DMPK,WT,,5026,2412,45780382,1.921875
DMPK,WT,,5026,2623,45780171,0.7421875
DMPK,WT,,5026,2741,45780053,1.109375
DMPK,WT,,5026,2924,45779870,1.578125
DMPK,WT,,5026,2927,45779867,2.75
DMPK,WT,,5026,2936,45779858,3.109375
DMPK,WT,,5026,2939,45779855,3.015625
DMPK,WT,,5026,2951,45779843,2.234375
DMPK,WT,,5026,2954,45779840,2.921875
DMPK,WT,,5026,2969,45779825,2.234375
DMPK,WT,,5026,2972,45779822,2.796875
DMPK,WT,,5026,2978,45779816,2.578125
DMPK,WT,,5026,2990,45779804,2.40625
DMPK,WT,,5026,2996,45779798,1.234375
DMPK,WT,,5026,3002,45779792,1.390625
DMPK,WT,,5026,3005,45779789,2.140625
DMPK,WT,,5026,3014,45779780,1.375
DMPK,WT,,5026,3272,45779522,1.0625
DMPK,WT,,5026,3275,45779519,1.90625
DMPK,WT,,5026,3278,45779516,2.359375
DMPK,WT,,5026,3281,45779513,2.5
DMPK,WT,,5026,3299,45779495,2.390625
DMPK,WT,,5026,3305,45779489,1.875
DMPK,WT,,5026,3311,45779483,1.890625
DMPK,WT,,5026,3335,45779459,1.5625
DMPK,WT,,5026,3350,45779444,2.078125
DMPK,WT,,5026,3353,45779441,1.578125
DMPK,WT,,5026,3435,45779359,1.421875
DMPK,WT,,5026,3450,45779344,2.046875
DMPK,WT,,5026,3453,45779341,2.46875
DMPK,WT,,5026,3459,45779335,2.796875
DMPK,WT,,5026,3462,45779332,2.46875
DMPK,WT,,5026,3468,45779326,1.890625
DMPK,WT,,5026,3474,45779320,2.203125
DMPK,WT,,5026,3477,45779317,1.6875
DMPK,WT,,5026,3507,45779287,1.96875
DMPK,WT,,5026,3516,45779278,1.46875
DMPK,WT,,5026,3519,45779275,1.796875
DMPK,WT,,5026,4159,45778635,2.421875
DMPK,WT,,5026,4165,45778629,2.1875
DMPK,WT,,5026,4174,45778620,1.59375
DMPK,WT,,5026,4177,45778617,1.546875
DMPK,WT,,5026,4180,45778614,1.890625
DMPK,WT,,5026,4183,45778611,1.984375
DMPK,WT,,5026,4210,45778584,1.84375
DMPK,WT,,5026,4213,45778581,2.25
DMPK,WT,,5026,4225,45778569,2.0
DMPK,WT,,5026,4228,45778566,2.265625
DMPK,WT,,5026,4234,45778560,1.578125
DMPK,WT,,5026,4249,45778545,1.96875
DMPK,WT,,5026,4252,45778542,1.890625
DMPK,WT,,5026,4258,45778536,1.421875
DMPK,WT,,5026,4264,45778530,1.15625
DMPK,WT,,5026,4270,45778524,1.859375
DMPK,WT,,5026,4276,45778518,2.125
DMPK,WT,,5026,4288,45778506,1.875
DMPK,WT,,5026,4294,45778500,1.734375
DMPK,WT,,5026,4575,45778219,2.171875
DMPK,WT,,5026,4587,45778207,1.421875
DMPK,WT,,5026,4602,45778192,1.609375
DMPK,WT,,5026,4611,45778183,1.921875
DMPK,WT,,5026,4626,45778168,1.859375
DMPK,WT,,5026,4629,45778165,1.75
DMPK,WT,,5026,4635,45778159,1.75
DMPK,WT,,5026,4656,45778138,2.203125
DMPK,WT,,5026,4659,45778135,1.96875
DMPK,WT,,5026,4662,45778132,2.296875
DMPK,WT,,5026,4668,45778126,1.890625
DMPK,WT,,5026,4921,45777873,1.4375
DMPK,WT,,5026,4933,45777861,2.765625
DMPK,WT,,5026,4936,45777858,2.828125
DMPK,WT,,5026,4939,45777855,2.75
DMPK,WT,,5026,4942,45777852,2.546875
DMPK,WT,,5026,4951,45777843,2.046875
DMPK,WT,,5026,4966,45777828,1.21875
DMPK,WT,,5026,4978,45777816,1.671875
DMPK,WT,,5026,4981,45777813,1.96875
DMPK,WT,,5026,4984,45777810,2.640625
DMPK,WT,,5026,4987,45777807,2.0
DMPK,WT,,5026,4990,45777804,1.96875
DMPK,WT,,5026,4996,45777798,2.203125
DMPK,WT,,5026,5002,45777792,1.984375
DMPK,WT,,5026,5011,45777783,2.796875
DMPK,WT,,5026,5017,45777777,2.765625
DMPK,WT,,5026,5023,45777771,2.171875
DMPK,WT,,5026,5032,45777762,1.75
DMPK,WT,,5026,5038,45777756,1.734375
DMPK,WT,,5026,5041,45777753,1.140625
DMPK,WT,,5026,5047,45777747,1.6875
DMPK,WT,,5026,5053,45777741,1.375
DMPK,WT,,5026,5065,45777729,1.796875
DMPK,WT,,5026,5083,45777711,1.71875
DMPK,WT,,5026,5086,45777708,2.046875
DMPK,WT,,5026,5095,45777699,1.828125
DMPK,WT,,5026,5098,45777696,2.515625
DMPK,WT,,5026,5107,45777687,1.484375
DMPK,WT,,5026,5116,45777678,1.90625
DMPK,WT,,5026,5128,45777666,1.359375
DMPK,WT,,5026,5204,45777590,1.609375
DMPK,WT,,5026,5225,45777569,2.4375
DMPK,WT,,5026,5228,45777566,3.265625
DMPK,WT,,5026,5231,45777563,3.015625
DMPK,WT,,5026,5234,45777560,3.265625
DMPK,WT,,5026,5237,45777557,2.546875
DMPK,WT,,5026,5243,45777551,2.15625
DMPK,WT,,5026,5246,45777548,2.734375
DMPK,WT,,5026,5249,45777545,2.75
DMPK,WT,,5026,5255,45777539,2.609375
DMPK,WT,,5026,5285,45777509,1.90625
DMPK,WT,,5026,5297,45777497,2.328125
DMPK,WT,,5026,5303,45777491,2.171875
DMPK,WT,,5026,5306,45777488,1.6875
DMPK,WT,,5026,5309,45777485,2.09375
DMPK,WT,,5026,5312,45777482,2.703125
DMPK,WT,,5026,5315,45777479,2.21875
DMPK,WT,,5026,5342,45777452,2.171875
DMPK,WT,,5026,5348,45777446,1.75
DMPK,WT,,5026,5354,45777440,2.3125
DMPK,WT,,5026,5357,45777437,2.109375
DMPK,WT,,5026,5366,45777428,1.78125
DMPK,WT,,5026,5372,45777422,1.546875
DMPK,WT,,5026,5390,45777404,2.0
DMPK,WT,,5026,5396,45777398,1.75
DMPK,WT,,5026,5399,45777395,2.25
DMPK,WT,,5026,5402,45777392,1.625
DMPK,WT,,5026,5408,45777386,2.234375
DMPK,WT,,5026,5423,45777371,1.671875
DMPK,WT,,5026,5429,45777365,2.359375
DMPK,WT,,5026,5432,45777362,2.09375
DMPK,WT,,5026,5435,45777359,2.515625
DMPK,WT,,5026,5438,45777356,2.140625
DMPK,WT,,5026,5447,45777347,2.125
DMPK,WT,,5026,5453,45777341,2.953125
DMPK,WT,,5026,5459,45777335,0.890625
DMPK,WT,,5026,7760,45775034,3.171875
DMPK,WT,,5026,7772,45775022,3.046875
DMPK,WT,,5026,7781,45775013,3.140625
DMPK,WT,,5026,7784,45775010,2.796875
DMPK,WT,,5026,7787,45775007,2.609375
DMPK,WT,,5026,7796,45774998,3.203125
DMPK,WT,,5026,7799,45774995,2.546875
DMPK,WT,,5026,7814,45774980,2.515625
DMPK,WT,,5026,7817,45774977,2.34375
DMPK,WT,,5026,7838,45774956,2.203125
DMPK,WT,,5026,9527,45773267,1.546875
DMPK,WT,,5026,10043,45772751,2.40625
DMPK,WT,,5026,10049,45772745,2.53125
DMPK,WT,,5026,10052,45772742,2.890625
DMPK,WT,,5026,10058,45772736,2.15625
DMPK,WT,,5026,10073,45772721,2.21875
DMPK,WT,,5026,10079,45772715,2.484375
DMPK,WT,,5026,10082,45772712,2.1875
DMPK,WT,,5026,10085,45772709,2.734375
DMPK,WT,,5026,10097,45772697,2.15625
DMPK,WT,,5026,10106,45772688,1.9375
DMPK,WT,,5026,10112,45772682,2.25
DMPK,WT,,5026,10124,45772670,1.953125
DMPK,WT,,5026,10133,45772661,1.6875
DMPK,WT,,5026,10145,45772649,1.203125
DMPK,WT,,5026,10148,45772646,1.375
DMPK,WT,,5026,10154,45772640,1.921875
DMPK,WT,,5026,10279,45772515,0.7265625
DMPK,WT,,5026,10837,45771957,1.671875
DMPK,WT,,5026,10840,45771954,1.40625
DMPK,WT,,5026,10852,45771942,0.875
DMPK,WT,,5026,10866,45771928,1.140625
DMPK,WT,,5026,10869,45771925,0.984375
DMPK,WT,,5026,10872,45771922,2.09375
DMPK,WT,,5026,10875,45771919,2.078125
DMPK,WT,,5026,10878,45771916,2.28125
DMPK,WT,,5026,10884,45771910,1.546875
DMPK,WT,,5026,10887,45771907,1.890625
DMPK,WT,,5026,10890,45771904,1.578125
DMPK,WT,,5026,10896,45771898,1.328125
DMPK,WT,,5026,10899,45771895,1.46875
DMPK,WT,,5026,10902,45771892,1.40625
DMPK,WT,,5026,10905,45771889,1.34375
DMPK,WT,,5026,10908,45771886,1.671875
DMPK,WT,,5026,10911,45771883,1.46875
DMPK,WT,,5026,10914,45771880,1.328125
DMPK,WT,,5026,10917,45771877,1.484375
DMPK,WT,,5026,10929,45771865,2.296875
DMPK,WT,,5026,10938,45771856,2.015625
DMPK,WT,,5026,10941,45771853,2.265625
DMPK,WT,,5026,10947,45771847,2.15625
DMPK,WT,,5026,10950,45771844,2.09375
DMPK,WT,,5026,10953,45771841,1.890625
DMPK,WT,,5026,10956,45771838,2.09375
DMPK,WT,,5026,10983,45771811,2.03125
DMPK,WT,,5026,10989,45771805,2.3125
DMPK,WT,,5026,10992,45771802,1.90625
DMPK,WT,,5026,11004,45771790,1.9375
DMPK,WT,,5026,11019,45771775,2.296875
DMPK,WT,,5026,11139,45771655,2.515625
DMPK,WT,,5026,11142,45771652,2.890625
DMPK,WT,,5026,11145,45771649,2.484375
DMPK,WT,,5026,11148,45771646,2.390625
DMPK,WT,,5026,11160,45771634,2.15625
DMPK,WT,,5026,11166,45771628,2.34375
DMPK,WT,,5026,11169,45771625,1.625
DMPK,WT,,5026,11175,45771619,2.0
DMPK,WT,,5026,11190,45771604,1.53125
DMPK,WT,,5026,11199,45771595,1.578125
DMPK,WT,,5026,11211,45771583,2.0
DMPK,WT,,5026,11214,45771580,2.140625
DMPK,WT,,5026,11217,45771577,2.1875
DMPK,WT,,5026,11220,45771574,1.796875
DMPK,WT,,5026,11226,45771568,2.59375
DMPK,WT,,5026,11229,45771565,1.09375
DMPK,WT,,5026,11397,45771397,1.921875
DMPK,WT,,5026,11400,45771394,2.0
DMPK,WT,,5026,11406,45771388,3.140625
DMPK,WT,,5026,11409,45771385,2.1875
DMPK,WT,,5026,11424,45771370,2.203125
DMPK,WT,,5026,11430,45771364,2.203125
DMPK,WT,,5026,11445,45771349,1.1875
DMPK,WT,,5026,11564,45771230,2.15625
DMPK,WT,,5026,11570,45771224,1.390625
DMPK,WT,,5026,11605,45771189,2.171875
DMPK,WT,,5026,11614,45771180,0.890625
DMPK,WT,,5026,11626,45771168,1.109375
DMPK,WT,,5026,11737,45771057,2.203125
DMPK,WT,,5026,11740,45771054,2.59375
DMPK,WT,,5026,11749,45771045,1.828125
DMPK,WT,,5026,11752,45771042,1.953125
DMPK,WT,,5026,11755,45771039,2.34375
DMPK,WT,,5026,11758,45771036,2.59375
DMPK,WT,,5026,11761,45771033,2.453125
DMPK,WT,,5026,11776,45771018,2.375
DMPK,WT,,5026,11779,45771015,1.953125
DMPK,WT,,5026,11785,45771009,2.09375
DMPK,WT,,5026,11818,45770976,1.609375
DMPK,WT,,5026,11824,45770970,0.921875
DMPK,WT,,5026,11860,45770934,0.875
DMPK,WT,,5026,12154,45770640,1.484375
DMPK,WT,,5026,12166,45770628,1.1875
DMPK,WT,,5026,12175,45770619,2.0
DMPK,WT,,5026,12178,45770616,2.078125
DMPK,WT,,5026,12199,45770595,2.421875
DMPK,WT,,5026,12202,45770592,1.96875
DMPK,WT,,5026,12205,45770589,1.78125
DMPK,WT,,5026,12217,45770577,1.0625
DMPK,WT,,5026,12220,45770574,1.296875
DMPK,WT,,5026,12223,45770571,1.078125
DMPK,WT,,5026,12229,45770565,1.671875
DMPK,WT,,5026,12238,45770556,1.765625
DMPK,WT,,5026,12244,45770550,1.640625
DMPK,WT,,5026,12247,45770547,1.65625
DMPK,WT,,5026,12253,45770541,1.40625
DMPK,WT,,5026,12256,45770538,1.875
DMPK,WT,,5026,12268,45770526,1.796875
DMPK,WT,,5026,12271,45770523,2.046875
DMPK,WT,,5026,12286,45770508,1.609375
DMPK,WT,,5026,12289,45770505,1.25
DMPK,WT,,5026,12292,45770502,1.390625
DMPK,WT,,5026,12298,45770496,1.4375
