gene,condition,protein_change,feature,array_offset,genomic_pos,activation
NPHS2,WT,,5026,18919,179557035,2.15625
NPHS2,WT,,5026,18922,179557032,1.765625
NPHS2,WT,,5026,18928,179557026,1.515625
NPHS2,WT,,5026,19827,179556127,1.390625
NPHS2,WT,,5026,19833,179556121,1.515625
NPHS2,WT,,5026,21423,179554531,2.171875
NPHS2,WT,,5026,21426,179554528,2.921875
NPHS2,WT,,5026,21432,179554522,3.359375
NPHS2,WT,,5026,21438,179554516,3.265625
NPHS2,WT,,5026,21453,179554501,3.109375
NPHS2,WT,,5026,21462,179554492,2.375
NPHS2,WT,,5026,21465,179554489,2.0
NPHS2,WT,,5026,21474,179554480,1.8125
NPHS2,WT,,5026,22933,179553021,1.1875
NPHS2,WT,,5026,23277,179552677,2.890625
NPHS2,WT,,5026,23280,179552674,2.5
NPHS2,WT,,5026,23292,179552662,2.6875
NPHS2,WT,,5026,23295,179552659,3.515625
NPHS2,WT,,5026,23313,179552641,2.625
NPHS2,WT,,5026,23316,179552638,2.3125
NPHS2,WT,,5026,23319,179552635,2.453125
NPHS2,WT,,5026,23322,179552632,2.125
NPHS2,WT,,5026,23325,179552629,2.53125
NPHS2,WT,,5026,23328,179552626,1.890625
NPHS2,WT,,5026,23340,179552614,2.109375
NPHS2,WT,,5026,23346,179552608,1.84375
NPHS2,WT,,5026,23527,179552427,1.046875
NPHS2,WT,,5026,24086,179551868,2.375
NPHS2,WT,,5026,24089,179551865,2.015625
NPHS2,WT,,5026,24095,179551859,2.53125
NPHS2,WT,,5026,24509,179551445,2.140625
NPHS2,WT,,5026,24512,179551442,2.515625
NPHS2,WT,,5026,24515,179551439,2.625
NPHS2,WT,,5026,24518,179551436,2.765625
NPHS2,WT,,5026,24521,179551433,2.921875
NPHS2,WT,,5026,24527,179551427,3.046875
NPHS2,WT,,5026,24530,179551424,2.34375
NPHS2,WT,,5026,24536,179551418,2.515625
NPHS2,WT,,5026,24551,179551403,2.015625
NPHS2,WT,,5026,24554,179551400,2.078125
NPHS2,WT,,5026,24557,179551397,2.46875
NPHS2,WT,,5026,24569,179551385,1.765625
NPHS2,WT,,5026,24578,179551376,2.609375
NPHS2,WT,,5026,24581,179551373,2.984375
NPHS2,WT,,5026,24584,179551370,2.484375
NPHS2,WT,,5026,24626,179551328,2.34375
NPHS2,WT,,5026,24641,179551313,1.828125
NPHS2,WT,,5026,24644,179551310,2.0625
NPHS2,WT,,5026,24662,179551292,2.328125
NPHS2,WT,,5026,24704,179551250,2.3125
NPHS2,WT,,5026,24737,179551217,1.90625
NPHS2,WT,,5026,24740,179551214,2.453125
NPHS2,WT,,5026,24764,179551190,2.796875
