gene,condition,protein_change,feature,array_offset,genomic_pos,activation
LAMB2,WT,,9170,2548,49130570,3.640625
LAMB2,WT,,9170,2620,49130498,0.8125
LAMB2,WT,,9170,2714,49130404,3.640625
LAMB2,WT,,9170,2762,49130356,3.453125
LAMB2,WT,,9170,2774,49130344,3.265625
LAMB2,WT,,9170,2777,49130341,2.890625
LAMB2,WT,,9170,2789,49130329,1.5625
LAMB2,WT,,9170,2810,49130308,3.140625
LAMB2,WT,,9170,2897,49130221,1.46875
LAMB2,WT,,9170,2903,49130215,1.375
LAMB2,WT,,9170,2909,49130209,1.34375
LAMB2,WT,,9170,2930,49130188,1.046875
LAMB2,WT,,9170,3121,49129997,3.234375
LAMB2,WT,,9170,3133,49129985,2.703125
LAMB2,WT,,9170,3136,49129982,3.140625
LAMB2,WT,,9170,3169,49129949,4.1875
LAMB2,WT,,9170,3181,49129937,4.25
LAMB2,WT,,9170,3211,49129907,2.921875
LAMB2,WT,,9170,3238,49129880,2.484375
LAMB2,WT,,9170,3247,49129871,2.984375
LAMB2,WT,,9170,3271,49129847,3.546875
LAMB2,WT,,9170,3423,49129695,3.765625
LAMB2,WT,,9170,3435,49129683,2.796875
LAMB2,WT,,9170,3462,49129656,3.078125
LAMB2,WT,,9170,3492,49129626,2.921875
LAMB2,WT,,9170,3498,49129620,2.28125
LAMB2,WT,,9170,3528,49129590,1.875
LAMB2,WT,,9170,3534,49129584,1.34375
LAMB2,WT,,9170,3543,49129575,1.65625
LAMB2,WT,,9170,3798,49129320,3.015625
LAMB2,WT,,9170,3807,49129311,3.765625
LAMB2,WT,,9170,3828,49129290,2.921875
LAMB2,WT,,9170,3855,49129263,2.859375
LAMB2,WT,,9170,3858,49129260,3.078125
LAMB2,WT,,9170,3977,49129141,2.640625
LAMB2,WT,,9170,3983,49129135,3.953125
LAMB2,WT,,9170,4013,49129105,2.453125
LAMB2,WT,,9170,4040,49129078,3.515625
LAMB2,WT,,9170,4094,49129024,4.375
LAMB2,WT,,9170,4106,49129012,2.734375
LAMB2,WT,,9170,4124,49128994,2.640625
LAMB2,WT,,9170,4136,49128982,2.453125
LAMB2,WT,,9170,4139,49128979,1.8125
LAMB2,WT,,9170,4160,49128958,2.828125
LAMB2,WT,,9170,4163,49128955,1.09375
LAMB2,WT,,9170,4172,49128946,1.390625
LAMB2,WT,,9170,4333,49128785,3.578125
LAMB2,WT,,9170,4354,49128764,4.375
LAMB2,WT,,9170,4360,49128758,4.25
LAMB2,WT,,9170,4381,49128737,3.984375
LAMB2,WT,,9170,4579,49128539,4.1875
LAMB2,WT,,9170,4606,49128512,3.984375
LAMB2,WT,,9170,4639,49128479,3.640625
LAMB2,WT,,9170,6460,49126658,0.8125
LAMB2,WT,,9170,6659,49126459,2.921875
LAMB2,WT,,9170,6698,49126420,3.359375
LAMB2,WT,,9170,6701,49126417,3.046875
LAMB2,WT,,9170,6731,49126387,3.921875
LAMB2,WT,,9170,6737,49126381,4.625
LAMB2,WT,,9170,6794,49126324,2.390625
LAMB2,WT,,9170,7002,49126116,3.671875
LAMB2,WT,,9170,7005,49126113,3.203125
LAMB2,WT,,9170,7065,49126053,3.671875
LAMB2,WT,,9170,7143,49125975,3.609375
LAMB2,WT,,9170,7249,49125869,3.703125
LAMB2,WT,,9170,7279,49125839,3.734375
LAMB2,WT,,9170,7282,49125836,2.890625
LAMB2,WT,,9170,7303,49125815,1.609375
LAMB2,WT,,9170,7312,49125806,2.578125
LAMB2,WT,,9170,7339,49125779,2.703125
LAMB2,WT,,9170,7348,49125770,3.046875
LAMB2,WT,,9170,7354,49125764,2.296875
LAMB2,WT,,9170,7363,49125755,2.671875
LAMB2,WT,,9170,7372,49125746,2.421875
LAMB2,WT,,9170,7655,49125463,3.078125
LAMB2,WT,,9170,7685,49125433,1.046875
LAMB2,WT,,9170,7688,49125430,3.015625
LAMB2,WT,,9170,7709,49125409,2.234375
LAMB2,WT,,9170,7718,49125400,2.671875
LAMB2,WT,,9170,7745,49125373,2.484375
LAMB2,WT,,9170,7754,49125364,3.140625
LAMB2,WT,,9170,7787,49125331,2.703125
LAMB2,WT,,9170,7817,49125301,3.265625
LAMB2,WT,,9170,7829,49125289,3.328125
LAMB2,WT,,9170,7847,49125271,3.140625
LAMB2,WT,,9170,7850,49125268,2.890625
LAMB2,WT,,9170,7960,49125158,3.171875
LAMB2,WT,,9170,7969,49125149,2.984375
LAMB2,WT,,9170,7990,49125128,4.1875
LAMB2,WT,,9170,7993,49125125,2.921875
LAMB2,WT,,9170,8023,49125095,2.328125
LAMB2,WT,,9170,8029,49125089,2.109375
LAMB2,WT,,9170,8104,49125014,3.421875
LAMB2,WT,,9170,8113,49125005,3.390625
LAMB2,WT,,9170,8193,49124925,2.546875
LAMB2,WT,,9170,8220,49124898,2.671875
LAMB2,WT,,9170,8229,49124889,2.765625
LAMB2,WT,,9170,8247,49124871,2.640625
LAMB2,WT,,9170,8250,49124868,3.484375
LAMB2,WT,,9170,8277,49124841,2.796875
LAMB2,WT,,9170,8322,49124796,2.859375
LAMB2,WT,,9170,8355,49124763,2.734375
LAMB2,WT,,9170,8382,49124736,2.421875
LAMB2,WT,,9170,8391,49124727,2.421875
LAMB2,WT,,9170,8433,49124685,0.796875
LAMB2,WT,,9170,8506,49124612,1.1875
LAMB2,WT,,9170,8527,49124591,3.015625
LAMB2,WT,,9170,8584,49124534,2.953125
LAMB2,WT,,9170,8614,49124504,2.953125
LAMB2,WT,,9170,8662,49124456,3.140625
LAMB2,WT,,9170,8668,49124450,3.078125
LAMB2,WT,,9170,8707,49124411,3.109375
LAMB2,WT,,9170,8839,49124279,4.625
LAMB2,WT,,9170,8860,49124258,2.125
LAMB2,WT,,9170,8866,49124252,2.953125
LAMB2,WT,,9170,8869,49124249,2.890625
LAMB2,WT,,9170,8905,49124213,3.234375
LAMB2,WT,,9170,8914,49124204,1.921875
LAMB2,WT,,9170,8929,49124189,2.859375
LAMB2,WT,,9170,8944,49124174,1.0625
LAMB2,WT,,9170,9039,49124079,3.015625
LAMB2,WT,,9170,9072,49124046,3.828125
LAMB2,WT,,9170,9093,49124025,2.0625
LAMB2,WT,,9170,9102,49124016,3.109375
LAMB2,WT,,9170,9129,49123989,2.484375
LAMB2,WT,,9170,9138,49123980,3.421875
LAMB2,WT,,9170,9177,49123941,2.265625
LAMB2,WT,,9170,9258,49123860,4.625
LAMB2,WT,,9170,9267,49123851,4.625
LAMB2,WT,,9170,9282,49123836,0.84375
LAMB2,WT,,9170,9309,49123809,2.796875
LAMB2,WT,,9170,9321,49123797,3.359375
LAMB2,WT,,9170,9330,49123788,3.859375
LAMB2,WT,,9170,9396,49123722,1.625
LAMB2,WT,,9170,9498,49123620,2.890625
LAMB2,WT,,9170,9585,49123533,2.984375
LAMB2,WT,,9170,9600,49123518,0.828125
LAMB2,WT,,9170,9672,49123446,3.390625
LAMB2,WT,,9170,9745,49123373,2.609375
LAMB2,WT,,9170,9934,49123184,2.546875
LAMB2,WT,,9170,10009,49123109,1.0
LAMB2,WT,,9170,10073,49123045,4.125
LAMB2,WT,,9170,10082,49123036,4.6875
LAMB2,WT,,9170,10112,49123006,3.515625
LAMB2,WT,,9170,10115,49123003,3.296875
LAMB2,WT,,9170,10121,49122997,4.0625
LAMB2,WT,,9170,10139,49122979,3.140625
LAMB2,WT,,9170,10154,49122964,3.546875
LAMB2,WT,,9170,10157,49122961,2.953125
LAMB2,WT,,9170,10172,49122946,3.390625
LAMB2,WT,,9170,10202,49122916,3.765625
LAMB2,WT,,9170,10250,49122868,3.890625
LAMB2,WT,,9170,10253,49122865,3.265625
LAMB2,WT,,9170,10256,49122862,1.109375
LAMB2,WT,,9170,10295,49122823,1.0625
LAMB2,WT,,9170,10349,49122769,2.734375
LAMB2,WT,,9170,10574,49122544,0.859375
LAMB2,WT,,9170,10754,49122364,3.921875
LAMB2,WT,,9170,10844,49122274,3.359375
LAMB2,WT,,9170,10907,49122211,4.0625
LAMB2,WT,,9170,10973,49122145,1.234375
LAMB2,WT,,9170,11107,49122011,1.65625
LAMB2,WT,,9170,11119,49121999,2.125
LAMB2,WT,,9170,11131,49121987,2.03125
LAMB2,WT,,9170,11277,49121841,3.484375
LAMB2,WT,,9170,11304,49121814,3.171875
LAMB2,WT,,9170,11361,49121757,2.921875
LAMB2,WT,,9170,11400,49121718,3.421875
LAMB2,WT,,9170,11412,49121706,2.921875
LAMB2,WT,,9170,11536,49121582,3.453125
LAMB2,WT,,9170,11545,49121573,4.0625
LAMB2,WT,,9170,11593,49121525,2.890625
LAMB2,WT,,9170,11686,49121432,2.671875
LAMB2,WT,,9170,11765,49121353,3.015625
LAMB2,WT,,9170,11819,49121299,2.546875
LAMB2,WT,,5026,2,49133116,6.0625
LAMB2,WT,,5026,6,49133112,1.109375
LAMB2,WT,,5026,100,49133018,0.8125
LAMB2,WT,,5026,269,49132849,1.421875
LAMB2,WT,,5026,275,49132843,0.828125
LAMB2,WT,,5026,311,49132807,1.734375
LAMB2,WT,,5026,326,49132792,1.421875
LAMB2,WT,,5026,329,49132789,1.59375
LAMB2,WT,,5026,454,49132664,1.890625
LAMB2,WT,,5026,460,49132658,2.046875
LAMB2,WT,,5026,463,49132655,2.0625
LAMB2,WT,,5026,472,49132646,1.828125
LAMB2,WT,,5026,478,49132640,2.21875
LAMB2,WT,,5026,484,49132634,1.828125
LAMB2,WT,,5026,490,49132628,2.453125
LAMB2,WT,,5026,493,49132625,1.671875
LAMB2,WT,,5026,499,49132619,2.046875
LAMB2,WT,,5026,511,49132607,2.1875
LAMB2,WT,,5026,526,49132592,2.390625
LAMB2,WT,,5026,532,49132586,2.140625
LAMB2,WT,,5026,535,49132583,2.46875
LAMB2,WT,,5026,544,49132574,2.5
LAMB2,WT,,5026,547,49132571,1.953125
LAMB2,WT,,5026,553,49132565,2.015625
LAMB2,WT,,5026,556,49132562,2.21875
LAMB2,WT,,5026,568,49132550,2.375
LAMB2,WT,,5026,583,49132535,2.015625
LAMB2,WT,,5026,592,49132526,1.796875
LAMB2,WT,,5026,613,49132505,2.28125
LAMB2,WT,,5026,713,49132405,2.28125
LAMB2,WT,,5026,716,49132402,3.203125
LAMB2,WT,,5026,737,49132381,2.046875
LAMB2,WT,,5026,758,49132360,2.625
LAMB2,WT,,5026,764,49132354,3.234375
LAMB2,WT,,5026,794,49132324,1.96875
LAMB2,WT,,5026,797,49132321,2.390625
LAMB2,WT,,5026,809,49132309,2.984375
LAMB2,WT,,5026,824,49132294,3.265625
LAMB2,WT,,5026,827,49132291,3.421875
LAMB2,WT,,5026,842,49132276,2.015625
LAMB2,WT,,5026,848,49132270,1.015625
LAMB2,WT,,5026,928,49132190,1.46875
LAMB2,WT,,5026,937,49132181,3.765625
LAMB2,WT,,5026,940,49132178,3.046875
LAMB2,WT,,5026,955,49132163,3.171875
LAMB2,WT,,5026,961,49132157,3.296875
LAMB2,WT,,5026,964,49132154,3.203125
LAMB2,WT,,5026,967,49132151,2.921875
LAMB2,WT,,5026,1148,49131970,1.671875
LAMB2,WT,,5026,1154,49131964,1.390625
LAMB2,WT,,5026,1407,49131711,3.171875
LAMB2,WT,,5026,1410,49131708,3.203125
LAMB2,WT,,5026,1419,49131699,2.953125
LAMB2,WT,,5026,1422,49131696,2.5
LAMB2,WT,,5026,1431,49131687,2.046875
LAMB2,WT,,5026,1434,49131684,2.453125
LAMB2,WT,,5026,1440,49131678,1.609375
LAMB2,WT,,5026,1455,49131663,1.6875
LAMB2,WT,,5026,1476,49131642,1.765625
LAMB2,WT,,5026,1482,49131636,1.71875
LAMB2,WT,,5026,1485,49131633,1.671875
LAMB2,WT,,5026,1488,49131630,2.09375
LAMB2,WT,,5026,1497,49131621,2.625
LAMB2,WT,,5026,1500,49131618,2.28125
LAMB2,WT,,5026,1509,49131609,2.828125
LAMB2,WT,,5026,1527,49131591,2.578125
LAMB2,WT,,5026,1530,49131588,2.953125
LAMB2,WT,,5026,1533,49131585,2.703125
LAMB2,WT,,5026,1536,49131582,3.109375
LAMB2,WT,,5026,1542,49131576,2.40625
LAMB2,WT,,5026,1557,49131561,2.921875
LAMB2,WT,,5026,1563,49131555,2.953125
LAMB2,WT,,5026,1575,49131543,3.015625
LAMB2,WT,,5026,1578,49131540,2.59375
LAMB2,WT,,5026,1581,49131537,2.296875
LAMB2,WT,,5026,1676,49131442,2.5
LAMB2,WT,,5026,1688,49131430,2.796875
LAMB2,WT,,5026,1694,49131424,3.171875
LAMB2,WT,,5026,1700,49131418,2.609375
LAMB2,WT,,5026,1715,49131403,2.734375
LAMB2,WT,,5026,1742,49131376,1.453125
LAMB2,WT,,5026,1833,49131285,2.953125
LAMB2,WT,,5026,1845,49131273,2.21875
LAMB2,WT,,5026,1992,49131126,2.65625
LAMB2,WT,,5026,2019,49131099,2.34375
LAMB2,WT,,5026,2022,49131096,1.46875
LAMB2,WT,,5026,2034,49131084,2.140625
LAMB2,WT,,5026,2046,49131072,2.765625
LAMB2,WT,,5026,2055,49131063,2.703125
LAMB2,WT,,5026,2070,49131048,2.625
LAMB2,WT,,5026,2079,49131039,2.671875
LAMB2,WT,,5026,2085,49131033,2.328125
LAMB2,WT,,5026,2088,49131030,2.328125
LAMB2,WT,,5026,2094,49131024,1.921875
LAMB2,WT,,5026,2112,49131006,2.0625
LAMB2,WT,,5026,2118,49131000,1.234375
LAMB2,WT,,5026,2124,49130994,1.78125
LAMB2,WT,,5026,2130,49130988,1.484375
LAMB2,WT,,5026,2136,49130982,1.6875
LAMB2,WT,,5026,2142,49130976,1.90625
LAMB2,WT,,5026,2145,49130973,2.203125
LAMB2,WT,,5026,2151,49130967,1.9375
LAMB2,WT,,5026,2157,49130961,2.625
LAMB2,WT,,5026,2160,49130958,2.59375
LAMB2,WT,,5026,2163,49130955,2.765625
LAMB2,WT,,5026,2169,49130949,1.59375
LAMB2,WT,,5026,2258,49130860,3.046875
LAMB2,WT,,5026,2264,49130854,3.984375
LAMB2,WT,,5026,2267,49130851,2.5625
LAMB2,WT,,5026,2294,49130824,2.046875
LAMB2,WT,,5026,2306,49130812,1.84375
LAMB2,WT,,5026,2318,49130800,1.625
LAMB2,WT,,5026,2330,49130788,2.28125
LAMB2,WT,,5026,2348,49130770,2.234375
LAMB2,WT,,5026,2351,49130767,1.9375
LAMB2,WT,,5026,2354,49130764,2.109375
LAMB2,WT,,5026,2357,49130761,2.046875
LAMB2,WT,,5026,2369,49130749,2.046875
LAMB2,WT,,5026,2547,49130571,1.703125
LAMB2,WT,,5026,2704,49130414,2.921875
LAMB2,WT,,5026,2713,49130405,2.078125
LAMB2,WT,,5026,2737,49130381,2.265625
LAMB2,WT,,5026,2743,49130375,2.015625
LAMB2,WT,,5026,2746,49130372,2.125
LAMB2,WT,,5026,2755,49130363,2.25
LAMB2,WT,,5026,2761,49130357,2.0625
LAMB2,WT,,5026,2767,49130351,1.90625
LAMB2,WT,,5026,2773,49130345,1.640625
LAMB2,WT,,5026,2776,49130342,1.515625
LAMB2,WT,,5026,2779,49130339,1.796875
LAMB2,WT,,5026,2785,49130333,1.5625
LAMB2,WT,,5026,2788,49130330,1.9375
LAMB2,WT,,5026,2806,49130312,2.296875
LAMB2,WT,,5026,2809,49130309,1.640625
LAMB2,WT,,5026,2821,49130297,2.1875
LAMB2,WT,,5026,2848,49130270,1.515625
LAMB2,WT,,5026,2860,49130258,2.359375
LAMB2,WT,,5026,2869,49130249,2.046875
LAMB2,WT,,5026,2875,49130243,2.265625
LAMB2,WT,,5026,2878,49130240,2.421875
LAMB2,WT,,5026,3105,49130013,2.796875
LAMB2,WT,,5026,3111,49130007,2.421875
LAMB2,WT,,5026,3120,49129998,2.390625
LAMB2,WT,,5026,3129,49129989,2.125
LAMB2,WT,,5026,3132,49129986,2.359375
LAMB2,WT,,5026,3135,49129983,2.484375
LAMB2,WT,,5026,3144,49129974,2.15625
LAMB2,WT,,5026,3153,49129965,2.171875
LAMB2,WT,,5026,3156,49129962,2.65625
LAMB2,WT,,5026,3162,49129956,2.75
LAMB2,WT,,5026,3168,49129950,2.53125
LAMB2,WT,,5026,3174,49129944,3.140625
LAMB2,WT,,5026,3180,49129938,2.546875
LAMB2,WT,,5026,3198,49129920,1.5
LAMB2,WT,,5026,3204,49129914,1.484375
LAMB2,WT,,5026,3207,49129911,1.265625
LAMB2,WT,,5026,3210,49129908,2.09375
LAMB2,WT,,5026,3234,49129884,1.84375
LAMB2,WT,,5026,3237,49129881,2.484375
LAMB2,WT,,5026,3246,49129872,2.046875
LAMB2,WT,,5026,3261,49129857,2.21875
LAMB2,WT,,5026,3270,49129848,3.734375
LAMB2,WT,,5026,3416,49129702,2.53125
LAMB2,WT,,5026,3422,49129696,2.515625
LAMB2,WT,,5026,3428,49129690,1.8125
LAMB2,WT,,5026,3434,49129684,2.265625
LAMB2,WT,,5026,3449,49129669,1.875
LAMB2,WT,,5026,3461,49129657,2.65625
LAMB2,WT,,5026,3485,49129633,1.4375
LAMB2,WT,,5026,3491,49129627,1.625
LAMB2,WT,,5026,3497,49129621,1.59375
LAMB2,WT,,5026,3503,49129615,1.671875
LAMB2,WT,,5026,3515,49129603,0.875
LAMB2,WT,,5026,3797,49129321,2.625
LAMB2,WT,,5026,3806,49129312,2.984375
LAMB2,WT,,5026,3818,49129300,2.3125
LAMB2,WT,,5026,3827,49129291,2.34375
LAMB2,WT,,5026,3842,49129276,2.109375
LAMB2,WT,,5026,3848,49129270,1.78125
LAMB2,WT,,5026,3851,49129267,1.5
LAMB2,WT,,5026,3854,49129264,2.0
LAMB2,WT,,5026,3857,49129261,1.265625
LAMB2,WT,,5026,3860,49129258,1.484375
LAMB2,WT,,5026,3866,49129252,1.703125
LAMB2,WT,,5026,3970,49129148,2.796875
LAMB2,WT,,5026,3973,49129145,2.671875
LAMB2,WT,,5026,3976,49129142,3.234375
LAMB2,WT,,5026,3982,49129136,2.546875
LAMB2,WT,,5026,4009,49129109,1.5625
LAMB2,WT,,5026,4012,49129106,1.46875
LAMB2,WT,,5026,4024,49129094,1.53125
LAMB2,WT,,5026,4030,49129088,2.078125
LAMB2,WT,,5026,4039,49129079,2.5625
LAMB2,WT,,5026,4060,49129058,2.09375
LAMB2,WT,,5026,4075,49129043,2.390625
LAMB2,WT,,5026,4078,49129040,2.09375
LAMB2,WT,,5026,4081,49129037,2.5625
LAMB2,WT,,5026,4084,49129034,2.59375
