gene,condition,protein_change,feature,array_offset,genomic_pos,activation
ELN,WT,,9170,7624,74035397,3.359375
ELN,WT,,9170,7627,74035400,3.140625
ELN,WT,,9170,7642,74035415,2.703125
ELN,WT,,9170,8782,74036555,2.546875
ELN,WT,,9170,8788,74036561,3.671875
ELN,WT,,9170,8794,74036567,3.859375
ELN,WT,,9170,8803,74036576,3.984375
ELN,WT,,9170,8806,74036579,3.265625
ELN,WT,,9170,8809,74036582,3.171875
ELN,WT,,9170,8812,74036585,3.265625
ELN,WT,,9170,9940,74037713,3.890625
ELN,WT,,9170,9946,74037719,3.046875
ELN,WT,,9170,9949,74037722,3.703125
ELN,WT,,9170,9967,74037740,2.734375
ELN,WT,,9170,10468,74038241,2.25
ELN,WT,,9170,10560,74038333,2.984375
ELN,WT,,9170,10702,74038475,0.875
ELN,WT,,9170,10717,74038490,3.734375
ELN,WT,,9170,10729,74038502,3.015625
ELN,WT,,9170,10735,74038508,2.953125
ELN,WT,,9170,10750,74038523,2.984375
ELN,WT,,9170,10768,74038541,1.609375
ELN,WT,,9170,10783,74038556,2.125
ELN,WT,,9170,10795,74038568,1.515625
ELN,WT,,9170,10810,74038583,0.890625
ELN,WT,,9170,10867,74038640,0.859375
ELN,WT,,9170,11125,74038898,0.6875
ELN,WT,,9170,11201,74038974,2.578125
ELN,WT,,9170,11207,74038980,3.453125
ELN,WT,,9170,11804,74039577,0.875
ELN,WT,,9170,11942,74039715,0.859375
ELN,WT,,9170,12241,74040014,3.734375
ELN,WT,,9170,12250,74040023,4.25
ELN,WT,,9170,12256,74040029,3.359375
ELN,WT,,9170,12268,74040041,1.515625
ELN,WT,,9170,12438,74040211,0.6875
ELN,WT,,9170,12521,74040294,0.90625
ELN,WT,,9170,12536,74040309,0.765625
ELN,WT,,9170,12568,74040341,1.5625
ELN,WT,,9170,12571,74040344,0.78125
ELN,WT,,9170,12583,74040356,0.6875
ELN,WT,,9170,13051,74040824,1.046875
ELN,WT,,9170,13321,74041094,1.078125
ELN,WT,,9170,13378,74041151,1.78125
ELN,WT,,9170,13396,74041169,1.0
ELN,WT,,9170,13449,74041222,3.265625
ELN,WT,,9170,13452,74041225,3.015625
ELN,WT,,9170,13461,74041234,3.984375
ELN,WT,,9170,13467,74041240,3.359375
ELN,WT,,9170,13473,74041246,3.015625
ELN,WT,,9170,13479,74041252,3.046875
ELN,WT,,9170,14708,74042481,2.203125
ELN,WT,,9170,14759,74042532,1.453125
ELN,WT,,9170,14841,74042614,2.953125
ELN,WT,,9170,14847,74042620,3.546875
ELN,WT,,9170,14874,74042647,3.453125
ELN,WT,,9170,14889,74042662,2.796875
ELN,WT,,9170,14892,74042665,3.515625
ELN,WT,,9170,14934,74042707,3.421875
ELN,WT,,9170,15211,74042984,3.109375
ELN,WT,,9170,15217,74042990,3.390625
ELN,WT,,9170,15223,74042996,3.484375
ELN,WT,,9170,15226,74042999,3.453125
ELN,WT,,9170,15235,74043008,3.578125
ELN,WT,,9170,15241,74043014,3.109375
ELN,WT,,9170,15244,74043017,2.453125
ELN,WT,,9170,15250,74043023,2.578125
ELN,WT,,9170,15262,74043035,3.015625
ELN,WT,,9170,15303,74043076,0.71875
ELN,WT,,9170,15345,74043118,2.609375
ELN,WT,,9170,15366,74043139,3.609375
ELN,WT,,9170,15372,74043145,3.046875
ELN,WT,,9170,15384,74043157,3.140625
ELN,WT,,9170,15396,74043169,3.515625
ELN,WT,,9170,15405,74043178,1.015625
ELN,WT,,9170,15414,74043187,1.859375
ELN,WT,,9170,15420,74043193,2.109375
ELN,WT,,9170,15423,74043196,2.28125
ELN,WT,,9170,15435,74043208,1.125
ELN,WT,,9170,15635,74043408,1.3125
ELN,WT,,9170,16106,74043879,2.734375
ELN,WT,,9170,16112,74043885,3.484375
ELN,WT,,9170,16121,74043894,3.890625
ELN,WT,,9170,16133,74043906,2.984375
ELN,WT,,9170,16136,74043909,3.296875
ELN,WT,,9170,16145,74043918,0.734375
ELN,WT,,9170,16148,74043921,2.703125
ELN,WT,,9170,16163,74043936,0.921875
ELN,WT,,9170,16780,74044553,0.796875
ELN,WT,,9170,16807,74044580,1.640625
ELN,WT,,9170,16850,74044623,2.09375
ELN,WT,,9170,16994,74044767,1.515625
ELN,WT,,9170,17002,74044775,0.890625
ELN,WT,,9170,17020,74044793,2.0
ELN,WT,,9170,17041,74044814,1.515625
ELN,WT,,9170,17159,74044932,2.203125
ELN,WT,,9170,17163,74044936,1.125
ELN,WT,,9170,17172,74044945,2.515625
ELN,WT,,9170,17449,74045222,2.640625
ELN,WT,,9170,17455,74045228,1.140625
ELN,WT,,9170,17464,74045237,3.515625
ELN,WT,,9170,17470,74045243,4.125
ELN,WT,,9170,17482,74045255,3.578125
ELN,WT,,9170,17494,74045267,3.734375
ELN,WT,,9170,17500,74045273,3.296875
ELN,WT,,9170,17521,74045294,2.671875
ELN,WT,,9170,17536,74045309,0.953125
ELN,WT,,9170,17654,74045427,4.375
ELN,WT,,9170,17657,74045430,0.78125
ELN,WT,,9170,17690,74045463,2.484375
ELN,WT,,9170,18385,74046158,1.390625
ELN,WT,,9170,18415,74046188,2.765625
ELN,WT,,9170,18421,74046194,3.578125
ELN,WT,,9170,18424,74046197,3.859375
ELN,WT,,9170,18436,74046209,3.171875
ELN,WT,,9170,18445,74046218,2.734375
ELN,WT,,9170,18463,74046236,0.8125
ELN,WT,,9170,18472,74046245,1.296875
ELN,WT,,9170,18568,74046341,4.125
ELN,WT,,9170,18595,74046368,3.984375
ELN,WT,,9170,18625,74046398,3.171875
ELN,WT,,9170,18679,74046452,1.609375
ELN,WT,,9170,18687,74046460,1.40625
ELN,WT,,9170,18712,74046485,1.515625
ELN,WT,,9170,18715,74046488,1.421875
ELN,WT,,9170,18858,74046631,1.25
ELN,WT,,9170,18864,74046637,0.90625
ELN,WT,,9170,18870,74046643,2.484375
ELN,WT,,9170,18873,74046646,3.390625
ELN,WT,,9170,18879,74046652,2.796875
ELN,WT,,9170,18923,74046696,2.421875
ELN,WT,,9170,18929,74046702,3.609375
ELN,WT,,9170,18938,74046711,3.328125
ELN,WT,,9170,18941,74046714,3.015625
ELN,WT,,9170,18953,74046726,3.453125
ELN,WT,,9170,18965,74046738,3.765625
ELN,WT,,9170,18995,74046768,2.390625
ELN,WT,,9170,19379,74047152,0.703125
ELN,WT,,9170,19385,74047158,1.109375
ELN,WT,,9170,19394,74047167,0.703125
ELN,WT,,9170,19397,74047170,1.03125
ELN,WT,,9170,19697,74047470,1.625
ELN,WT,,9170,19700,74047473,1.609375
ELN,WT,,9170,19724,74047497,1.109375
ELN,WT,,9170,19796,74047569,2.828125
ELN,WT,,9170,19799,74047572,3.421875
ELN,WT,,9170,19902,74047675,2.515625
ELN,WT,,9170,19905,74047678,3.828125
ELN,WT,,9170,19911,74047684,3.390625
ELN,WT,,9170,19929,74047702,4.0625
ELN,WT,,9170,19944,74047717,3.890625
ELN,WT,,9170,20264,74048037,2.515625
ELN,WT,,9170,20267,74048040,0.71875
ELN,WT,,9170,20276,74048049,3.234375
ELN,WT,,9170,20285,74048058,3.078125
ELN,WT,,9170,20294,74048067,3.890625
ELN,WT,,9170,20306,74048079,2.078125
ELN,WT,,9170,20369,74048142,3.140625
ELN,WT,,9170,20375,74048148,3.046875
ELN,WT,,9170,20381,74048154,3.140625
ELN,WT,,9170,20384,74048157,3.921875
ELN,WT,,9170,20393,74048166,4.1875
ELN,WT,,9170,20402,74048175,4.25
ELN,WT,,9170,20411,74048184,3.265625
ELN,WT,,9170,20423,74048196,3.671875
ELN,WT,,9170,20429,74048202,2.578125
ELN,WT,,9170,20730,74048503,2.546875
ELN,WT,,9170,20736,74048509,3.703125
ELN,WT,,9170,20784,74048557,2.453125
ELN,WT,,9170,23408,74051181,2.140625
ELN,WT,,9170,23457,74051230,0.96875
ELN,WT,,9170,23475,74051248,0.875
ELN,WT,,9170,23498,74051271,1.171875
ELN,WT,,9170,23519,74051292,1.9375
ELN,WT,,9170,23540,74051313,1.984375
ELN,WT,,9170,23543,74051316,1.9375
ELN,WT,,9170,23549,74051322,2.265625
ELN,WT,,9170,23561,74051334,2.734375
ELN,WT,,9170,23567,74051340,1.71875
ELN,WT,,9170,23575,74051348,0.859375
ELN,WT,,9170,23576,74051349,1.140625
ELN,WT,,9170,23648,74051421,1.390625
ELN,WT,,9170,23933,74051706,2.421875
ELN,WT,,9170,23936,74051709,3.078125
ELN,WT,,9170,23945,74051718,3.640625
ELN,WT,,9170,23977,74051750,1.78125
ELN,WT,,9170,23983,74051756,3.015625
ELN,WT,,9170,23992,74051765,3.671875
ELN,WT,,9170,24004,74051777,3.265625
ELN,WT,,9170,24010,74051783,2.859375
ELN,WT,,9170,24013,74051786,2.890625
ELN,WT,,9170,24019,74051792,2.984375
ELN,WT,,9170,24028,74051801,3.078125
ELN,WT,,9170,24037,74051810,2.515625
ELN,WT,,9170,24049,74051822,2.484375
ELN,WT,,9170,24055,74051828,2.359375
ELN,WT,,9170,24058,74051831,2.453125
ELN,WT,,9170,24067,74051840,2.890625
ELN,WT,,9170,24151,74051924,2.328125
ELN,WT,,9170,24157,74051930,2.921875
ELN,WT,,9170,24211,74051984,2.15625
ELN,WT,,9170,24530,74052303,0.90625
ELN,WT,,9170,25299,74053072,0.953125
ELN,WT,,9170,25390,74053163,1.96875
ELN,WT,,9170,25402,74053175,3.234375
ELN,WT,,9170,25414,74053187,3.234375
ELN,WT,,9170,25417,74053190,2.640625
ELN,WT,,9170,25423,74053196,2.421875
ELN,WT,,9170,25429,74053202,2.109375
ELN,WT,,9170,25435,74053208,2.359375
ELN,WT,,9170,25444,74053217,2.609375
ELN,WT,,9170,25453,74053226,2.765625
ELN,WT,,9170,25459,74053232,2.640625
ELN,WT,,9170,25468,74053241,1.96875
ELN,WT,,9170,25474,74053247,2.078125
ELN,WT,,9170,25483,74053256,1.921875
ELN,WT,,9170,25489,74053262,2.171875
ELN,WT,,9170,25507,74053280,2.09375
ELN,WT,,9170,25513,74053286,2.390625
ELN,WT,,9170,25522,74053295,2.15625
ELN,WT,,9170,25537,74053310,1.59375
ELN,WT,,9170,26943,74054716,2.109375
ELN,WT,,9170,26997,74054770,2.359375
ELN,WT,,9170,27059,74054832,0.71875
ELN,WT,,9170,27086,74054859,3.171875
ELN,WT,,9170,27166,74054939,2.703125
ELN,WT,,9170,27175,74054948,3.078125
ELN,WT,,9170,27187,74054960,1.8125
ELN,WT,,9170,27198,74054971,1.203125
ELN,WT,,9170,27202,74054975,0.84375
ELN,WT,,9170,28498,74056271,2.640625
ELN,WT,,9170,28510,74056283,2.953125
ELN,WT,,9170,28516,74056289,3.265625
ELN,WT,,9170,28522,74056295,3.171875
ELN,WT,,9170,28525,74056298,3.390625
ELN,WT,,9170,28540,74056313,2.765625
ELN,WT,,9170,28546,74056319,2.890625
ELN,WT,,9170,28552,74056325,2.796875
ELN,WT,,9170,28555,74056328,3.140625
ELN,WT,,9170,28564,74056337,2.515625
ELN,WT,,9170,28570,74056343,2.1875
ELN,WT,,9170,28576,74056349,1.953125
ELN,WT,,9170,28582,74056355,2.140625
ELN,WT,,9170,28585,74056358,2.265625
ELN,WT,,9170,28594,74056367,2.046875
ELN,WT,,9170,28603,74056376,2.296875
ELN,WT,,9170,28612,74056385,1.828125
ELN,WT,,9170,28618,74056391,2.21875
ELN,WT,,9170,28621,74056394,1.984375
ELN,WT,,9170,28630,74056403,2.0625
ELN,WT,,9170,28636,74056409,2.578125
ELN,WT,,9170,28639,74056412,2.09375
ELN,WT,,9170,28648,74056421,2.15625
ELN,WT,,9170,28654,74056427,2.359375
ELN,WT,,9170,28743,74056516,0.75
ELN,WT,,9170,28819,74056592,1.015625
ELN,WT,,9170,28941,74056714,2.296875
ELN,WT,,9170,29024,74056797,1.03125
ELN,WT,,9170,29135,74056908,0.796875
ELN,WT,,9170,29193,74056966,0.703125
ELN,WT,,9170,29618,74057391,2.484375
ELN,WT,,9170,29624,74057397,3.671875
ELN,WT,,9170,29633,74057406,3.421875
ELN,WT,,9170,29636,74057409,3.203125
ELN,WT,,9170,29648,74057421,2.953125
ELN,WT,,9170,29657,74057430,2.640625
ELN,WT,,9170,29669,74057442,2.515625
ELN,WT,,9170,29678,74057451,2.21875
ELN,WT,,9170,29684,74057457,2.703125
ELN,WT,,9170,29687,74057460,2.609375
ELN,WT,,9170,29696,74057469,2.546875
ELN,WT,,9170,29867,74057640,2.109375
ELN,WT,,9170,29873,74057646,3.390625
ELN,WT,,9170,29924,74057697,2.828125
ELN,WT,,9170,30092,74057865,0.875
ELN,WT,,9170,30117,74057890,0.921875
ELN,WT,,9170,30174,74057947,2.578125
ELN,WT,,9170,30183,74057956,1.828125
ELN,WT,,9170,30942,74058715,0.734375
ELN,WT,,9170,32077,74059850,1.890625
ELN,WT,,9170,32083,74059856,3.046875
ELN,WT,,9170,32113,74059886,2.09375
ELN,WT,,9170,32125,74059898,2.859375
ELN,WT,,9170,32131,74059904,2.734375
ELN,WT,,9170,32143,74059916,2.609375
ELN,WT,,9170,32149,74059922,2.390625
ELN,WT,,9170,32161,74059934,2.21875
ELN,WT,,9170,32167,74059940,1.875
ELN,WT,,9170,32179,74059952,2.15625
ELN,WT,,9170,32185,74059958,1.734375
ELN,WT,,9170,32197,74059970,2.203125
ELN,WT,,9170,32203,74059976,1.65625
ELN,WT,,9170,32215,74059988,2.15625
ELN,WT,,9170,32221,74059994,1.78125
ELN,WT,,9170,32233,74060006,2.1875
ELN,WT,,9170,32239,74060012,1.65625
ELN,WT,,9170,32251,74060024,2.03125
ELN,WT,,9170,32257,74060030,1.6875
ELN,WT,,9170,32263,74060036,1.875
ELN,WT,,9170,32266,74060039,2.578125
ELN,WT,,9170,32275,74060048,2.140625
ELN,WT,,9170,32603,74060376,1.984375
ELN,WT,,9170,32615,74060388,3.859375
ELN,WT,,9170,32621,74060394,3.484375
ELN,WT,,9170,32627,74060400,3.453125
ELN,WT,,9170,32636,74060409,3.109375
ELN,WT,,9170,32642,74060415,2.765625
ELN,WT,,9170,32648,74060421,2.578125
ELN,WT,,9170,32654,74060427,2.03125
ELN,WT,,9170,32663,74060436,2.484375
ELN,WT,,9170,32669,74060442,2.296875
ELN,WT,,9170,32675,74060448,2.796875
ELN,WT,,9170,32681,74060454,2.25
ELN,WT,,9170,32690,74060463,2.421875
ELN,WT,,9170,32696,74060469,2.28125
ELN,WT,,9170,32702,74060475,2.296875
ELN,WT,,9170,32708,74060481,2.390625
ELN,WT,,9170,32717,74060490,2.453125
ELN,WT,,9170,32723,74060496,1.625
ELN,WT,,9170,32729,74060502,2.015625
ELN,WT,,9170,32741,74060514,2.203125
ELN,WT,,9170,32954,74060727,2.046875
ELN,WT,,9170,32998,74060771,2.203125
ELN,WT,,9170,33009,74060782,0.71875
ELN,WT,,9170,33051,74060824,1.390625
ELN,WT,,9170,33210,74060983,3.328125
ELN,WT,,9170,33219,74060992,0.875
ELN,WT,,9170,33334,74061107,3.109375
ELN,WT,,9170,33367,74061140,2.328125
ELN,WT,,9170,34092,74061865,2.609375
ELN,WT,,9170,34231,74062004,1.640625
ELN,WT,,9170,34260,74062033,0.859375
ELN,WT,,9170,34371,74062144,0.703125
ELN,WT,,9170,34374,74062147,0.8125
ELN,WT,,9170,34517,74062290,1.796875
ELN,WT,,9170,35287,74063060,1.203125
ELN,WT,,9170,35328,74063101,2.1875
ELN,WT,,9170,35380,74063153,2.703125
ELN,WT,,9170,35395,74063168,3.453125
ELN,WT,,9170,35404,74063177,3.140625
ELN,WT,,9170,35407,74063180,3.265625
ELN,WT,,9170,35413,74063186,3.109375
ELN,WT,,9170,35422,74063195,2.671875
ELN,WT,,9170,35425,74063198,2.546875
ELN,WT,,9170,35431,74063204,2.671875
ELN,WT,,9170,35440,74063213,2.578125
ELN,WT,,9170,35443,74063216,2.671875
ELN,WT,,9170,35452,74063225,3.171875
ELN,WT,,9170,35537,74063310,2.671875
ELN,WT,,9170,35543,74063316,3.109375
ELN,WT,,9170,35597,74063370,2.484375
ELN,WT,,9170,35654,74063427,0.78125
ELN,WT,,9170,35788,74063561,0.8125
ELN,WT,,9170,35848,74063621,2.828125
ELN,WT,,9170,35857,74063630,3.640625
ELN,WT,,9170,35866,74063639,3.921875
ELN,WT,,9170,35872,74063645,3.078125
ELN,WT,,9170,35875,74063648,3.296875
ELN,WT,,9170,35881,74063654,3.140625
ELN,WT,,9170,35887,74063660,2.671875
ELN,WT,,9170,35890,74063663,2.734375
ELN,WT,,9170,35896,74063669,2.828125
ELN,WT,,9170,35905,74063678,2.796875
ELN,WT,,9170,35911,74063684,2.359375
ELN,WT,,9170,35914,74063687,2.296875
ELN,WT,,9170,35920,74063693,2.328125
ELN,WT,,9170,35923,74063696,2.25
ELN,WT,,9170,36903,74064676,1.25
ELN,WT,,9170,36958,74064731,1.375
ELN,WT,,9170,36969,74064742,0.796875
ELN,WT,,9170,37921,74065694,2.578125
ELN,WT,,9170,37960,74065733,2.28125
ELN,WT,,9170,38171,74065944,2.234375
ELN,WT,,9170,38180,74065953,3.359375
ELN,WT,,9170,38186,74065959,3.109375
ELN,WT,,9170,38189,74065962,2.921875
ELN,WT,,9170,38198,74065971,3.203125
ELN,WT,,9170,38201,74065974,2.859375
ELN,WT,,9170,38207,74065980,3.203125
ELN,WT,,9170,38222,74065995,3.453125
ELN,WT,,9170,38225,74065998,2.828125
ELN,WT,,9170,38231,74066004,1.328125
ELN,WT,,9170,38234,74066007,1.9375
ELN,WT,,9170,38464,74066237,0.78125
ELN,WT,,9170,38467,74066240,1.640625
ELN,WT,,9170,38959,74066732,2.765625
ELN,WT,,9170,38977,74066750,3.140625
ELN,WT,,9170,38983,74066756,2.859375
ELN,WT,,9170,39004,74066777,2.515625
ELN,WT,,9170,39013,74066786,1.390625
ELN,WT,,9170,39028,74066801,0.859375
ELN,WT,,9170,39090,74066863,1.0625
ELN,WT,,9170,39200,74066973,1.953125
ELN,WT,,9170,40240,74068013,1.640625
ELN,WT,,9170,40243,74068016,1.25
ELN,WT,,9170,40346,74068119,1.578125
ELN,WT,,9170,40617,74068390,1.09375
ELN,WT,,9170,40733,74068506,3.546875
ELN,WT,,9170,40884,74068657,2.421875
ELN,WT,,9170,40887,74068660,3.796875
ELN,WT,,9170,40899,74068672,3.921875
ELN,WT,,9170,40911,74068684,4.0625
ELN,WT,,5026,1,74027774,3.140625
ELN,WT,,5026,9,74027782,1.640625
ELN,WT,,5026,430,74028203,0.875
ELN,WT,,5026,433,74028206,1.09375
ELN,WT,,5026,436,74028209,1.671875
ELN,WT,,5026,448,74028221,0.859375
ELN,WT,,5026,493,74028266,1.15625
ELN,WT,,5026,496,74028269,0.90625
ELN,WT,,5026,797,74028570,1.09375
ELN,WT,,5026,2023,74029796,1.078125
ELN,WT,,5026,2026,74029799,1.328125
ELN,WT,,5026,2029,74029802,1.078125
ELN,WT,,5026,2288,74030061,0.796875
ELN,WT,,5026,2297,74030070,1.71875
ELN,WT,,5026,2309,74030082,1.515625
ELN,WT,,5026,2312,74030085,1.703125
ELN,WT,,5026,2330,74030103,2.09375
ELN,WT,,5026,2336,74030109,1.0
ELN,WT,,5026,2428,74030201,0.9375
ELN,WT,,5026,2434,74030207,0.84375
ELN,WT,,5026,5805,74033578,1.078125
ELN,WT,,5026,7590,74035363,1.796875
ELN,WT,,5026,7593,74035366,2.484375
ELN,WT,,5026,7599,74035372,2.140625
ELN,WT,,5026,7602,74035375,2.1875
ELN,WT,,5026,7611,74035384,2.390625
ELN,WT,,5026,7614,74035387,2.0625
ELN,WT,,5026,7617,74035390,2.234375
ELN,WT,,5026,7623,74035396,2.46875
ELN,WT,,5026,7626,74035399,1.796875
ELN,WT,,5026,7629,74035402,1.859375
ELN,WT,,5026,7641,74035414,2.234375
ELN,WT,,5026,8781,74036554,2.296875
ELN,WT,,5026,8784,74036557,2.703125
ELN,WT,,5026,8787,74036560,2.3125
ELN,WT,,5026,8793,74036566,2.484375
ELN,WT,,5026,8796,74036569,2.4375
ELN,WT,,5026,8802,74036575,2.125
ELN,WT,,5026,8805,74036578,2.5
ELN,WT,,5026,8808,74036581,1.953125
ELN,WT,,5026,8811,74036584,1.421875
ELN,WT,,5026,8814,74036587,1.203125
ELN,WT,,5026,8983,74036756,0.921875
ELN,WT,,5026,9933,74037706,1.3125
ELN,WT,,5026,9939,74037712,2.40625
ELN,WT,,5026,9945,74037718,2.40625
ELN,WT,,5026,9948,74037721,1.890625
ELN,WT,,5026,9966,74037739,2.015625
ELN,WT,,5026,10470,74038243,1.5
ELN,WT,,5026,10476,74038249,0.96875
ELN,WT,,5026,10559,74038332,2.203125
ELN,WT,,5026,10574,74038347,1.890625
ELN,WT,,5026,10580,74038353,0.7421875
ELN,WT,,5026,10662,74038435,1.171875
ELN,WT,,5026,10665,74038438,1.421875
ELN,WT,,5026,10689,74038462,1.296875
ELN,WT,,5026,10716,74038489,1.984375
ELN,WT,,5026,10722,74038495,1.59375
ELN,WT,,5026,10728,74038501,0.734375
ELN,WT,,5026,10746,74038519,1.140625
ELN,WT,,5026,10749,74038522,1.265625
ELN,WT,,5026,11200,74038973,0.7578125
ELN,WT,,5026,11203,74038976,1.890625
ELN,WT,,5026,11206,74038979,2.0625
ELN,WT,,5026,12225,74039998,2.03125
ELN,WT,,5026,12228,74040001,1.859375
ELN,WT,,5026,12240,74040013,2.59375
ELN,WT,,5026,12243,74040016,2.546875
ELN,WT,,5026,12249,74040022,2.234375
ELN,WT,,5026,12252,74040025,2.71875
ELN,WT,,5026,12255,74040028,2.140625
ELN,WT,,5026,12258,74040031,1.875
ELN,WT,,5026,12407,74040180,0.75
ELN,WT,,5026,12576,74040349,2.03125
ELN,WT,,5026,13147,74040920,1.46875
ELN,WT,,5026,13153,74040926,2.109375
ELN,WT,,5026,13156,74040929,2.140625
ELN,WT,,5026,13165,74040938,1.078125
ELN,WT,,5026,13168,74040941,1.4375
ELN,WT,,5026,13442,74041215,1.328125
ELN,WT,,5026,13448,74041221,2.453125
ELN,WT,,5026,13451,74041224,2.3125
ELN,WT,,5026,13457,74041230,1.953125
ELN,WT,,5026,13460,74041233,2.203125
ELN,WT,,5026,13463,74041236,2.109375
ELN,WT,,5026,13466,74041239,2.21875
ELN,WT,,5026,13472,74041245,1.96875
ELN,WT,,5026,13475,74041248,1.5625
ELN,WT,,5026,13478,74041251,1.609375
ELN,WT,,5026,13481,74041254,1.0625
ELN,WT,,5026,14713,74042486,1.71875
ELN,WT,,5026,14716,74042489,1.765625
ELN,WT,,5026,14840,74042613,2.3125
ELN,WT,,5026,14846,74042619,2.125
ELN,WT,,5026,14849,74042622,1.875
ELN,WT,,5026,14858,74042631,1.96875
ELN,WT,,5026,14861,74042634,1.96875
ELN,WT,,5026,14873,74042646,2.828125
ELN,WT,,5026,14876,74042649,2.359375
ELN,WT,,5026,14882,74042655,2.078125
ELN,WT,,5026,14888,74042661,2.4375
ELN,WT,,5026,14891,74042664,1.875
ELN,WT,,5026,14894,74042667,1.34375
ELN,WT,,5026,14897,74042670,2.0625
ELN,WT,,5026,14900,74042673,1.875
ELN,WT,,5026,14903,74042676,2.34375
ELN,WT,,5026,14906,74042679,2.171875
ELN,WT,,5026,14909,74042682,2.28125
ELN,WT,,5026,14912,74042685,2.03125
ELN,WT,,5026,14921,74042694,2.265625
ELN,WT,,5026,14924,74042697,2.0625
ELN,WT,,5026,14930,74042703,2.0
ELN,WT,,5026,14933,74042706,1.671875
ELN,WT,,5026,14936,74042709,1.078125
ELN,WT,,5026,15210,74042983,3.296875
ELN,WT,,5026,15213,74042986,2.5625
ELN,WT,,5026,15216,74042989,2.296875
ELN,WT,,5026,15222,74042995,2.125
ELN,WT,,5026,15225,74042998,2.09375
ELN,WT,,5026,15228,74043001,1.78125
ELN,WT,,5026,15234,74043007,1.890625
ELN,WT,,5026,15237,74043010,1.9375
ELN,WT,,5026,15240,74043013,2.25
ELN,WT,,5026,15243,74043016,1.890625
ELN,WT,,5026,15249,74043022,1.671875
ELN,WT,,5026,15252,74043025,1.71875
ELN,WT,,5026,15258,74043031,1.671875
ELN,WT,,5026,15261,74043034,1.578125
ELN,WT,,5026,15344,74043117,1.1875
ELN,WT,,5026,15347,74043120,1.9375
ELN,WT,,5026,15350,74043123,2.40625
ELN,WT,,5026,15353,74043126,2.34375
ELN,WT,,5026,15365,74043138,2.203125
ELN,WT,,5026,15368,74043141,2.3125
ELN,WT,,5026,15371,74043144,1.9375
ELN,WT,,5026,15374,74043147,1.734375
ELN,WT,,5026,15383,74043156,2.078125
ELN,WT,,5026,15389,74043162,1.765625
ELN,WT,,5026,15395,74043168,2.234375
ELN,WT,,5026,15422,74043195,1.0
ELN,WT,,5026,16105,74043878,2.0
ELN,WT,,5026,16108,74043881,2.453125
ELN,WT,,5026,16111,74043884,2.484375
ELN,WT,,5026,16120,74043893,1.96875
ELN,WT,,5026,16123,74043896,2.3125
ELN,WT,,5026,16132,74043905,2.421875
ELN,WT,,5026,16135,74043908,1.46875
ELN,WT,,5026,16138,74043911,1.765625
ELN,WT,,5026,16147,74043920,1.78125
ELN,WT,,5026,16150,74043923,1.953125
ELN,WT,,5026,16855,74044628,1.96875
